0,0.17472,65
0,0.038475,145
0,0.036596,115
0,0.037592,135
0,0.085647,145
0,0.084536,85
0,0.092667,95
0,0.061584,165
0,0.033416,65
0,0.036384,145
0,0.023393,75
0,0.090252,115
0,0.0032951,145
0,0.047977,145
1,0.085731,135
0,0.041347,75
0,0.0066391,75
0,0.027029,105
1,1.0001,85
0,0.1147,95
0,0.069388,125
0,0.015754,175
0,0.12207,85
0,0.014456,135
0,0.032686,135
0,0.045093,155
0,0.014334,115
1,0.18631,185
0,0.041733,85
1,0.033055,155
0,0.080156,95
0,0.083023,125
0,0.0011681,85
0,0.035409,65
1,0.13929,195
3,1.865,135
0,0.063847,175
0,0.024624,115
1,0.13945,175
0,0.042382,75
0,0.077335,75
0,0.041343,135
0,0.050401,75
0,0.027307,145
0,0.11871,75
1,0.38097,185
0,0.062698,155
0,0.047158,135
0,0.048767,125
0,0.049503,125
0,0.010991,155
0,0.058597,165
0,0.014926,75
0,0.047034,135
0,0.10127,175
0,0.016382,85
0,0.04374,155
0,0.060715,145
0,0.043123,125
1,0.041812,255
0,0.066946,55
1,1.37,65
0,0.060263,145
0,0.040599,175
0,0.074475,145
0,0.049192,135
0,0.025575,115
0,0.02102,145
0,0.047763,185
0,0.01065,145
0,0.010741,125
0,0.079228,75
0,0.054259,155
2,0.36343,295
0,0.058084,105
0,0.078281,105
0,0.06635,145
0,0.04736,135
1,0.40756,85
0,0.10069,155
0,0.010727,145
1,0.10981,95
0,0.096443,105
0,0.069742,175
0,0.089246,125
0,0.011677,95
0,0.054206,95
0,0.0095107,105
0,0.082194,145
0,0.015243,135
0,0.053122,135
0,0.030301,135
0,0.046462,155
0,0.071136,155
0,0.079062,95
0,0.03232,145
0,0.0063272,135
0,0.028823,135
0,0.0056527,135
0,0.0077438,155
