3,13.557,75
0,0.085874,175
2,1.1733,215
2,1.2212,215
1,1.0015,95
2,3.7522,75
2,1.2105,255
2,2.6525,65
2,1.0092,205
1,1.0004,245
2,1.0072,365
1,1.0028,125
2,1.2932,175
2,1.1547,215
1,1.0004,195
1,1.0017,175
2,1.3282,105
1,1.0002,145
1,1,185
1,1.0015,105
3,1.4059,165
1,1.0011,95
1,1.0003,105
1,1.0001,135
2,1.1557,325
1,1.0136,115
2,1.7311,225
2,6.0439,135
0,0.10301,305
1,1.0049,125
1,1.0013,195
2,4.3692,185
0,0.056421,285
1,1.0225,115
2,1.0461,195
2,1.0708,135
0,0.65312,235
1,1,105
1,1,125
2,3.8461,75
0,0.68536,85
2,1.4169,185
1,1.0001,65
0,0.11963,335
1,1,75
1,1.0039,315
1,1.0027,225
2,1.1519,185
1,1,125
1,1,225
2,2.1001,185
1,1.0057,95
1,1.0003,85
2,2.3595,195
1,1.0087,375
2,1.8672,155
1,1.0025,85
0,0.42592,175
0,0.17555,215
1,0.52162,355
2,1.0124,165
2,1.3989,225
1,1.0003,115
0,0.29959,175
1,1.0048,335
1,1.0001,75
2,1.2511,255
0,0.1154,175
1,1,235
0,0.66348,125
2,2.0405,205
1,1.0008,85
1,1.0039,155
3,1.625,145
1,1.0003,195
0,0.73927,155
2,1.0483,95
2,1.1702,295
2,1.2667,195
1,1.0017,205
0,0.10008,145
2,1.1572,185
1,1.0004,165
1,1.0005,399
1,1.0004,165
1,1.0002,205
1,1.0029,95
1,1,125
1,1.0103,85
1,1.0002,125
1,1.0011,195
1,1,335
2,1.0722,205
1,1.0042,125
2,4.1652,95
1,1.0068,105
1,1.0002,115
0,0.070907,165
1,1.0023,165
2,1.2549,195
