0,0.09929,165
0,0.019476,145
0,0.028699,135
0,0.048688,155
0,0.083274,165
0,0.098946,145
0,0.072134,185
0,0.033396,135
0,0.031273,155
0,0.047716,135
1,0.12186,185
0,0.078961,85
0,0.018171,155
1,0.19279,155
1,1.0016,75
0,0.034052,105
0,0.013311,175
0,0.011404,125
1,1.0004,65
0,0.11515,95
0,0.074134,175
0,0.052035,185
0,0.12251,85
0,0.032571,95
0,0.03328,165
0,0.037546,65
0,0.079791,135
0,0.088865,115
0,0.030811,125
0,0.084507,205
0,0.10253,95
0,0.017478,125
0,0.010185,95
0,0.035699,65
0,0.071821,125
3,1.8637,135
1,0.11428,115
0,0.015493,145
0,0.028604,125
0,0.041941,75
0,0.07693,75
1,0.086635,225
0,0.05085,75
0,0.039032,155
2,2.8863,165
0,0.022667,155
0,0.043722,145
0,0.017821,115
0,0.037285,155
0,0.072288,185
0,0.017212,115
0,0.061509,135
0,0.015356,75
0,0.011578,135
0,0.050107,345
0,0.0323,105
2,1.0322,65
0,0.031617,165
0,0.035798,165
0,0.047475,115
0,0.044526,125
0,0.015024,115
1,0.053901,215
0,0.036972,145
0,0.067082,185
0,0.045398,145
0,0.023111,145
0,0.0099603,125
0,0.074932,115
0,0.023313,175
0,0.026443,105
0,0.079669,75
1,0.21861,155
0,0.090629,235
0,0.058772,75
0,0.094778,165
0,0.1186,105
1,0.28473,135
1,0.33105,235
1,0.083653,145
0,0.0087489,115
0,0.027337,145
0,0.073861,145
2,0.13631,235
1,0.36027,185
0,0.027414,165
0,0.055566,155
0,0.058772,125
0,0.0705,205
0,0.036275,125
0,0.04224,125
1,0.22134,215
0,0.050157,135
0,0.053134,105
0,0.078612,95
1,0.12705,175
0,0.015953,165
0,0.036773,145
0,0.041501,145
0,0.018197,145
