1,0.038653,115
0,0.037106,45
0,0.014394,105
0,0.021516,125
2,0.092358,135
1,0.030322,105
1,0.026751,125
1,0.027287,145
1,0.028168,115
1,0.043028,135
1,0.055935,65
1,0.070817,95
1,0.032745,135
1,0.036604,115
1,0.40107,65
0,0.019073,105
2,0.080657,135
1,0.026224,115
0,0.03807,95
0,0.0062445,65
2,0.057378,125
1,0.052964,125
0,0.030879,85
1,0.053815,105
1,0.033472,135
1,0.061826,125
1,0.044172,105
1,0.064568,105
1,0.035155,105
3,0.10902,165
0,0.036404,65
1,0.018483,115
1,0.012887,115
2,0.04042,135
1,0.027705,95
0,0.025517,75
1,0.046986,105
1,0.036456,135
1,0.072579,125
1,0.011472,105
1,0.017966,135
0,0.025094,65
1,0.057907,95
0,0.016661,85
2,0.1232,195
1,0.071953,135
1,0.038682,75
1,0.028563,125
0,0.025806,85
1,0.049403,105
1,0.039337,85
1,0.03655,105
1,0.037627,105
0,0.011102,115
1,0.050585,115
1,0.052128,135
0,0.019169,85
1,0.027522,135
1,0.16623,155
2,0.03495,135
0,0.024518,105
0,0.014331,115
1,0.015896,145
1,0.053672,165
1,0.043217,145
1,0.01431,135
1,0.034184,105
1,0.032691,115
1,0.09192,155
1,0.029789,165
1,0.063741,125
1,0.052597,115
1,0.063812,125
1,0.052338,105
1,0.042149,115
1,0.02381,125
0,0.027715,105
1,0.014424,135
2,0.083563,145
0,0.020801,155
1,0.026092,155
1,0.018458,85
0,0.043281,45
2,0.029797,125
1,0.019811,125
1,0.012564,85
1,0.030315,135
1,0.053735,105
0,0.029104,115
1,0.035875,105
0,0.047545,45
1,0.18185,155
1,0.012507,95
0,0.023952,105
0,0.013032,145
1,0.042543,85
1,0.03348,135
1,0.037819,125
0,0.03454,75
1,0.040701,125
