0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.483,0,0,0,0.79722
0,0,0,0,0,0,0,-1.0858,0,0,1.0035,0,0,0,0,0,0,0,0,0,0,0.8545
0,0,0,0,-0.61365,0,0,0,0,0,0.99222,0,0,0,0,0,0,0,0,0,0,0.84983
0,0,0,0,0,0,-0.7006,0,0,0,0.97673,0,0,0,0,0,0,0,0,0,0,0.89207
0,0,0,0,0,0,0,0,0,0,1.0556,0,0,0,0,0,0,0,0,0,0,0.75583
0,0,0,0,0,0,0,0,-3.6144,0,0.877,0,0,0,0,0,0,0,0,0,0,0.77901
0,0,0,0,-0.67623,0,0,0,0,0,0.91056,0,0,0,0,0,0,0,0,0,0,0.79922
0,0,0,0,0,0,0,0,-2.4565,0,0.96897,0,0,0,0,0,0,0,0,0,0,0.84104
0,0,0,0,0,0,0,0,0,0,1.0238,0,0,0,0,0,0,0,-0.13364,0,0,0.83404
0,0,0,0,0,0,0,0,0,0,0.97335,0,0,0,0,0,0,0,0,0,0,0.80521
0,0,0,0,0,0,0,0,0,0,1.1129,0,-0.041944,0,0,0,0,0,0,0,0,0.81443
0,0,0,0,0,0,0,0,0,0,1.0752,0,0,0,0,0,0,0,0,0,0,0.69646
0,0,0,0,0,0,-0.81837,0,0,0,1.0518,0,0,0,0,0,0,0,0,0,0,0.77234
0,0,0,0,-0.57536,0,0,0,0,0,0.9514,0,0,0,0,0,0,0,0,0,0,0.76402
0,0,0,0,0,0,0,0,0,0,1.0285,0,0,0,0,0,0,0,0,0,0,0.80695
0,0,0,0,0,0,0,0,0,0,1.0579,0,0,0,0,0,0,0,0,0,0,0.81829
0,0,0,0,0,0,-0.87414,0,0,0,1.0066,0,0,0,0,0,0,0,0,0,0,0.7661
0,0,0,0,0,0,0,0,0,0,0.97783,0,0,0,0,0,0,0,0,0,0,0.77476
0,0,0,0,0,0,0,0,0,0,0.99972,0,0,0,0,0,0,0,0,0,0,0.84958
0,0,0,0,0,0,0,0,0,0,0.94543,0,0,0,0,0,0,0,0,0,0,0.74895
0,0,0,0,0,-0.69652,0,0,0,0,1.0795,0,0,0,0,0,0,-0.69642,0,0,0,0.80429
0,0,0,0,0,0,0,0,0,0,0.95291,0,0,0,0,0,0,0,0,0,0,0.82439
0,0,0,0,0,0,0,0,0,0,1.0254,0,0,0,0,0,0,0,0,0,0,0.77827
0,0,0,0,0,0,0,0,0,0,1.0112,0,0,0,0,0,0,0,0,0,0,0.84735
0,0,0,0,-0.57727,0,0,0,0,0,1.0494,0,0,0,0,0,0,0,0,0,0,0.78239
0,0,0,0,0,0,0,0,0,0,0.83423,0,0,0,0,0,0,0,0,0,0,0.78209
0,0,0,0,0,0,0,0,-1.4131,0,0.99759,0,0,0,0,0,0,0,0,0,0,0.77107
0,0,0,0,0,0,0,0,-5.9599,0,1.0938,0,0,0,0,0,0,0,0,0,0,0.80803
0,0,0,0,0,0,0,-0.91211,0,0,1.0537,0,0,0,0,0,0,0,0,0,0,0.87218
0,0,0,0,0,0,0,0,0,0,0.90132,0,0,0,0,0,0,0,0,0,0,0.83148
0,0,0,0,0,0,0,0,0,0,0.94819,0,0,0,0,0,0,0,0,0,0,0.80024
0,0,0,0,0,0,0,0,-4.2514,0,0.87568,0,0,0,0,0,0,0,0,0,0,0.77501
0,0,0,0,0,0,0,-1.0514,0,0,1.0233,0,0,0,0,0,0,0,0,0,0,0.74876
0,0,0,0,0,0,0,0,0,0,0.78646,0,0,0,0,0,0,0,0,0,0,0.75554
0,0,0,0,0,0,0,0,0,0,0.91049,0,0,0,0,0,0.2937,0,0,0,0,0.80606
0,0,0,0,0,0,0,0,0,0,0.9619,0,0,0,0,0,0,0,-0.38102,0,0,0.73296
0,0,0,0,0,0,0,-1.6509,0,0,1.0533,0,0,0,0,0,0,0,0,0,0,0.84475
0,0,0,0,0,0,0,0,0,0,0.99584,0,0,0,0,0,0,0,0,0,0,0.83525
0,0,0,0,0,0,0,0,0,0,0.99781,0,0,0,0,0,0,0,0,0,0,0.87065
0,0,0,0,0,0,0,0,-3.7136,0,1.0328,0,0,0,0,0,0,0,0,0,0,0.76783
0,0,0,0,0,0,0,-1.6747,0,0,0.87956,0,0,0,0,0,0,0,0,0,0,0.82008
0,0,0,0,0,0,-1.0032,0,0,0,0.96695,0,0,0,0,0,0,0,0,0,0,0.71156
0,0,0,0,0,0,0,0,0,0,0.98654,0,0,0,0,0,0,0,0,0,0,0.73115
0,0,0,0,0,0,0,-0.8951,0,0,0.94249,0,0,0,0,0,0,0,0,0,0,0.81394
0,0,0,0,0,0,0,0,0,0,1.0064,0,0,0,0,0,0,0,0,0,0,0.79639
0,0,0,0,0,0,0,0,0,0,0.91198,0,0,0,0,0,0,0,0,0,0,0.7802
0,0,0,0,0,0,0,0,0,0,0.92628,0,0,0,0,0,0,0,0,0,0,0.80934
0,0,0,0,-0.56997,0,0,0,0,0,1.0453,0,0,0,0,0,0,0,0,0,0,0.82819
0,0,0,0,0,0,0,0,0,0,0.9908,0,0,0,0,0,0,0,0,0,0,0.76251
0,0,0,0,0,0,0,0,0,0,1.0073,0,0,0,0,0,0,0,0,0,0,0.75671
0,0,0,0,0,0,0,0,-1.8458,0,0.94093,0,0,0,0,0,0,0,0,0,0,0.85751
0,0,0,0,0,0,0,0,0,0,0.89333,0,0,0,0,0,0,0,0,0,0,0.85341
0,0,0,0,0,0,0,0,0,0,0.97645,0,0,0,0,0,0,0,0,0,0,0.74132
0,0,0,0,0,0,0,0,-2.136,0,1.0679,0,0,0,0,0,0,0,0,0,0,0.75096
0,0,0,0,0,0,0,0,0,0,0.86782,0,0,0,0,0,0,0,0,0,0,0.76897
0,0,0,0,0,0,0,0,-1.5732,0,0.89228,0,0,0,0,0,0,0,0,0,0,0.81376
0,0,0,0,0,0,0,0,0,0,1.0713,0,0,0,0,0,0,0,0,0,0,0.8048
0,0,0,0,0,0,0,-1.4237,0,0,1.0437,0,0,0,0,0,0,0,0,0,0,0.77885
0,0,0,0,0,0,0,-0.84938,0,0,1.0902,0,0,0,0,0,0,0,0,0,0,0.79819
0,0,0,0,0,0,0,-1.4468,0,0,0.73466,0,0.045463,0,0,0,0,0,0,0,0,0.79398
0,0,0,0,0,0,0,0,0,0,1.0739,0,0,0,0,0,0,0,-0.13961,0,0,0.73753
0,0,0,0,0,0,-0.97816,0,0,0,0.9882,0,0,0,0,0,0,0,0,0,0,0.80585
0,0,0,0,0,0,0,0,0,0,1.0252,0,0,0,0,0,0,0,0,0,0,0.78542
0,0,0,0,0,0,0,-1.2992,0,0,0.98385,0,0,0,0,0,0,0,0,0,0,0.91909
0,0,0,0,0,0,0,0,0,0,1.0982,0,0,0,0,0,0,0,0,0,0,0.85093
0,0,0,0,0,0,0,0,0,0,0.98285,0,0,0,0,0,0,0,0,0,0,0.84269
0,0,0,0,0,0,-0.74812,0,0,0,0.92598,0,0,0,0,0,0,0,0,0,0,0.78278
0,0,0,0,0,0,0,-1.0878,0,0,1.0748,0,0,0,0,0,0,0,0,0,0,0.75984
0,0,0,0,0,0,0,0,0,0,0.99491,0,0,0,0,0,0,0,0,0,0,0.79978
0,0,0,0,0,0,0,-1.6623,0,0,1.0404,0,0,0,0,0,0,0,0,0,0,0.81896
0,0,0,0,0,0,0,0,-1.7786,0,1.0131,0,0,0,0,0,0,0,0,0,0,0.81059
0,0,0,0,0,0,0,0,0,0,1.0395,0,0,0,0,0,0,0,0,0,0,0.7601
0,0,0,0,0,0,0,0,0,0,1.0884,0,0,0,0,0,0,0,0,0,0,0.83196
0,-1.2758,0,0,0,0,0,0,0,0,1.0974,0,-0.060625,0,0,0,0,0,0,0,0,0.83532
0,0,0,0,0,0,0,0,0,0,1.0243,0,0,0,0,0,0,0,0,0,0,0.805
0,0,0,0,0,0,0,-1.7306,0,0,1.1129,0,0,0,0,0,0,0,0,0,0,0.73737
0,0,0,0,0,0,0,0,0,0,1.0701,0,0,0,0,0,0.30658,0,0,0,0,0.77735
