1,1.0218,75
0,0.28244,225
2,1.1978,145
1,1.0003,225
1,1.0016,95
2,3.756,105
0,0.54296,325
0,0.35854,275
2,1.0365,175
2,1.7535,215
2,1.3684,235
1,1.0108,105
0,0.05267,255
2,1.1595,195
1,1.0232,85
1,1.0125,105
2,1.3716,345
1,1.0003,235
1,1.0001,145
1,1.0015,105
1,1.0027,155
1,1.0006,165
1,1.0003,105
1,1.0001,135
2,1.2709,135
1,1.0138,165
1,1.0001,105
2,5.9934,95
1,1.0025,235
1,1.0052,195
1,1.0006,95
0,0.20741,325
2,1.0451,175
1,1.0225,115
1,1.0029,135
2,1.0709,135
0,0.62187,225
1,1,85
1,1.0003,145
2,3.8498,75
0,0.68661,85
2,1.8993,75
1,1.0001,65
1,1.0017,175
1,1.0013,65
2,1.2593,325
2,1.2257,245
2,1.1696,215
1,1.0004,85
1,1.0007,185
2,2.0771,325
1,1.0086,125
1,1.0002,85
0,0.19148,155
1,1.0049,355
0,0.12875,325
1,1.003,75
0,0.36997,295
1,1.0035,95
3,2.5148,315
2,1.0284,235
0,0.20846,205
1,1.0003,115
0,0.3951,275
1,1.0081,255
1,1.0028,75
0,0.11782,205
1,1.0016,155
1,1.0031,115
2,1.0772,135
2,2.1854,355
1,1.0008,85
2,1.544,325
1,1.0002,265
1,1.0001,105
0,0.89683,165
1,1.0021,205
1,1.0155,235
2,1.3475,235
3,1.141,345
0,0.10072,175
2,1.1746,345
1,1.0005,115
2,1.0529,245
1,1.0004,165
1,1.0084,95
1,1.0033,245
1,1.0006,95
1,1.043,65
1,1.0001,215
1,1.0009,75
0,0.89783,125
1,1.0015,95
1,1.0078,105
2,4.1689,95
1,1.0073,95
1,1.0002,115
1,1.0032,215
1,1.0026,165
2,1.3353,355
