0,0.076632,175
0,0.0095606,145
0,0.024647,135
0,0.018618,95
0,0.053174,185
1,0.1094,115
0,0.055509,75
0,0.03114,135
0,0.026744,155
0,0.041188,165
0,0.085428,145
0,0.10201,155
0,0.013816,125
0,0.01267,135
1,0.090449,165
0,0.023256,105
0,0.017624,155
0,0.0053999,95
0,0.16467,145
0,0.11649,95
0,0.069594,145
0,0.041362,95
0,0.094528,65
0,0.047019,125
0,0.019476,115
1,0.077881,155
0,0.008168,65
0,0.08575,185
0,0.029334,95
0,0.085919,185
0,0.089536,155
0,0.0096438,115
0,0.00028948,105
0,0.036581,65
1,0.17761,165
3,1.8597,135
0,0.063536,145
0,0.019555,145
0,0.021092,95
0,0.040631,75
0,0.075725,75
1,0.089818,145
0,0.052188,75
0,0.026599,155
2,2.8782,175
1,0.069214,135
0,0.056347,105
0,0.012832,135
0,0.034151,145
1,0.17831,155
0,0.027507,65
0,0.051443,145
0,0.01669,75
0,0.018281,65
1,0.16174,155
0,0.011452,55
0,0.057576,185
0,0.035,155
0,0.034705,155
0,0.043803,135
0,0.04375,145
0,0.022189,125
0,0.055636,125
0,0.012523,105
0,0.086781,85
0,0.050134,135
0,0.02132,145
0,0.0062384,145
0,0.089457,135
0,0.021744,135
0,0.030202,85
0,0.080986,75
0,0.01253,135
1,0.13347,165
0,0.053041,145
0,0.078128,145
0,0.06713,135
1,0.28045,135
1,0.073515,115
0,0.059515,165
0,0.006354,105
0,0.0081313,155
0,0.077269,145
1,0.042485,155
3,1.1547,75
0,0.029922,115
0,0.067586,135
0,0.064549,75
0,0.091481,165
0,0.033003,115
0,0.034376,155
0,0.062336,115
0,0.034922,155
0,0.052493,135
0,0.077271,95
1,0.10305,125
0,0.026928,155
0,0.025202,145
0,0.021632,145
0,0.029106,135
