1,0.25687,165
2,0.059084,135
0,0.013411,85
0,0.020883,105
2,0.074179,125
1,0.026948,105
1,0.05655,125
0,0.0078022,115
0,0.018448,125
1,0.046335,165
0,0.02648,125
1,0.071832,125
1,0.022954,145
2,0.15436,135
1,0.017694,155
0,0.020426,95
1,0.036975,165
1,0.062859,125
0,0.038391,115
1,0.052531,165
2,0.15618,155
0,0.024563,115
0,0.028423,105
1,0.044133,95
1,0.03917,105
1,0.065761,125
1,0.051809,95
2,0.1584,155
1,0.046416,105
2,0.09682,115
0,0.03381,85
0,0.013063,135
0,0.016605,65
1,0.057691,135
0,0.020792,75
0,0.0166,115
1,0.060688,135
1,0.040188,145
0,0.02717,35
0,0.03513,75
0,0.01172,125
1,0.06518,135
2,0.15515,185
0,0.024189,95
0,0.004362,175
2,0.062288,145
1,0.052105,145
1,0.16065,125
0,0.024525,85
1,0.081128,125
1,0.045713,85
1,0.044537,145
1,0.041717,105
0,0.010694,125
0,0.031642,75
0,0.01846,115
0,0.041001,75
1,0.15854,155
1,0.15204,155
1,0.07086,115
0,0.022277,115
0,0.011014,115
1,0.016637,115
0,0.010655,105
1,0.06965,125
2,0.074037,135
1,0.050984,115
0,0.031818,75
1,0.046754,195
1,0.049097,185
1,0.050751,165
0,0.025595,95
1,0.073456,125
1,0.098227,115
1,0.054107,115
1,0.042976,135
0,0.030199,105
2,0.014814,125
1,0.038433,115
0,0.016113,105
0,0.013908,115
1,0.19667,165
2,0.10303,165
1,0.033958,125
1,0.10674,135
0,0.018869,75
2,0.16289,165
1,0.048204,135
2,4.6525,85
1,0.037512,135
0,0.022153,125
1,0.18845,155
1,0.055518,125
0,0.02737,95
0,0.018429,75
1,0.055095,105
1,0.035718,165
1,0.0448,105
0,0.02048,115
2,0.065078,125
