1,1,65
0,0.0065634,145
0,0.067456,135
0,0.047493,145
0,0.034673,75
0,0.18369,155
0,0.11259,215
0,0.078367,145
0,0.036757,195
0,0.068198,145
2,1.7257,95
0,0.1237,115
0,0.015648,85
0,0.036541,175
2,1.0513,225
0,0.03517,115
0,0.021145,175
0,0.025929,115
2,1.9577,155
0,0.21962,95
0,0.11935,165
0,0.041953,65
2,1.1968,125
2,1.0228,135
0,0.025485,85
0,0.091404,125
0,0.034247,115
0,0.1772,115
0,0.026117,145
1,0.28422,115
0,0.16289,195
0,0.16979,165
0,0.0020219,145
2,1.3111,105
2,1.8926,145
2,1.0238,95
0,0.13714,105
0,0.030967,155
0,0.27913,185
2,2.7216,55
0,0.16266,85
1,0.17424,265
2,2.3959,65
0,0.040034,225
2,3.2305,195
1,0.12668,165
0,0.083321,165
0,0.043623,165
0,0.055339,195
0,0.13713,255
0,0.024324,145
0,0.092464,165
2,2.5658,75
0,0.048374,135
1,1.0057,45
0,0.048245,145
1,1,65
0,0.086058,105
0,0.048382,145
0,0.10403,145
0,0.073283,145
0,0.046573,195
0,0.072238,165
0,0.064325,165
0,0.14682,195
0,0.087221,155
0,0.032537,135
0,0.022732,105
0,0.13469,215
0,0.15003,105
0,0.01174,75
2,2.3045,75
0,0.051057,175
0,0.13246,175
0,0.092625,155
0,0.17344,175
0,0.12738,185
0,0.052344,295
0,0.074572,195
0,0.11298,205
0,0.013483,175
0,0.047593,105
0,0.1307,165
1,0.075697,205
0,0.24074,145
1,1.0001,65
0,0.17406,135
0,0.053248,125
1,1.0003,65
2,1.8531,75
0,0.057127,215
0,0.11139,155
0,0.057103,145
0,0.23759,75
0,0.16837,95
0,0.11141,45
1,0.28491,165
0,0.029064,105
1,1.0009,65
0,0.038292,145
