"X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange"
-8.541513442993164,31.173738479614258,-0.012300791218876839,0.08464331179857254,1.3756288290023804,-0.019800718873739243,-0.0018515432020649314,0.007427481468766928,-0.0011666970094665885,0.007571927271783352,-0.0019959891214966774
-8.28898811340332,31.176727294921875,-0.010358856059610844,0.08413419872522354,1.374998927116394,-0.01967039704322815,-0.0019756529945880175,0.007544776424765587,-0.001270275330170989,0.0077113499864935875,-0.0021422263234853745
-8.537363052368164,30.924434661865234,-0.015513771213591099,0.08468583971261978,1.373619794845581,-0.0209074504673481,-0.0018358096713200212,0.007228098809719086,-0.0012365010334178805,0.00739375501871109,-0.0020014659967273474
-8.284819602966309,30.92737579345703,-0.013635882176458836,0.08420506119728088,1.3730952739715576,-0.02087552845478058,-0.0019571823067963123,0.007362028118222952,-0.0013479524059221148,0.007553082425147295,-0.0021482366137206554
6.975044250488281,31.112064361572266,-0.00025585986441001296,0.03402115777134895,1.3707153797149658,-0.02889663726091385,-0.0027962601743638515,0.007451038807630539,0.001933337189257145,0.007803663611412048,-0.0031488847453147173
7.231286525726318,31.115243911743164,-0.0017684530466794968,0.03329816088080406,1.3714077472686768,-0.02970147505402565,-0.0028994902968406677,0.007294369395822287,0.0019571955781430006,0.007657229900360107,-0.003262351034209132
-8.532819747924805,30.675186157226562,-0.020649703219532967,0.08481994271278381,1.3718196153640747,-0.02179712988436222,-0.0018285709666088223,0.007043140474706888,-0.0013130288571119308,0.0072333915159106255,-0.0020188221242278814
-8.280133247375488,30.678089141845703,-0.01943434402346611,0.084353506565094,1.3713608980178833,-0.021840522065758705,-0.0019457024754956365,0.007184669375419617,-0.001427251030690968,0.007402575574815273,-0.0021636085584759712
-8.02717113494873,30.680925369262695,-0.01933521218597889,0.08387210965156555,1.3708337545394897,-0.02173374406993389,-0.0020636047702282667,0.007329763378947973,-0.001518147881142795,0.0075690303929150105,-0.0023028715513646603
-7.774453639984131,30.683856964111328,-0.01783684454858303,0.08338272571563721,1.3702946901321411,-0.02173478528857231,-0.002168996725231409,0.0074769677594304085,-0.0015943583566695452,0.007733664475381374,-0.0024256936740130186
-7.521581172943115,30.686635971069336,-0.01686859130859375,0.08283160626888275,1.3696696758270264,-0.021964017301797867,-0.0022622065152972937,0.007624529767781496,-0.001656122738495469,0.007894570007920265,-0.0025322469882667065
-7.268272399902344,30.689266204833984,-0.0177809689193964,0.08221899718046188,1.369024634361267,-0.022034691646695137,-0.0023471054155379534,0.00776650058105588,-0.0017006645211949944,0.008044818416237831,-0.002625423949211836
-7.013879299163818,30.69196128845215,-0.023666173219680786,0.08152151107788086,1.3683334589004517,-0.02230868674814701,-0.002429640619084239,0.007904425263404846,-0.001726558548398316,0.008185257203876972,-0.0027104727923870087
-6.75929594039917,30.6947078704834,-0.03021431528031826,0.08077411353588104,1.367614984512329,-0.02298896573483944,-0.0025171085726469755,0.008036992512643337,-0.0017382625956088305,0.008315913379192352,-0.002796029672026634
-6.506323337554932,30.69767951965332,-0.028820810839533806,0.08010049164295197,1.366931676864624,-0.023356851190328598,-0.0026054230984300375,0.008142231963574886,-0.0017567223403602839,0.008422084152698517,-0.0028852755203843117
-6.254360675811768,30.700439453125,-0.02240411564707756,0.07944214344024658,1.3662971258163452,-0.023145688697695732,-0.0026992682833224535,0.008260243572294712,-0.0017665439518168569,0.008537951856851578,-0.002976976800709963
-6.0024213790893555,30.703344345092773,-0.01568157970905304,0.07874356210231781,1.3656138181686401,-0.023076023906469345,-0.002796060871332884,0.008385985158383846,-0.0017559438711032271,0.008655241690576077,-0.0030653176363557577
-5.749444007873535,30.706127166748047,-0.013689103536307812,0.07816913723945618,1.3649170398712158,-0.02322106994688511,-0.0028924760408699512,0.00851274561136961,-0.0017330787377431989,0.00877028051763773,-0.0031500107143074274
-5.496156692504883,30.708839416503906,-0.012951435521245003,0.07749505341053009,1.3642481565475464,-0.023507412523031235,-0.0029909182339906693,0.008642121218144894,-0.0016969279386103153,0.00888460036367178,-0.0032333973795175552
-5.242453575134277,30.71167755126953,-0.013957480899989605,0.07678451389074326,1.363699197769165,-0.023486662656068802,-0.0030908281914889812,0.008774267509579659,-0.0016536993207409978,0.009000441059470177,-0.003317001974210143
-4.9889068603515625,30.714576721191406,-0.01400168426334858,0.07588984817266464,1.3632546663284302,-0.02382858283817768,-0.0031869555823504925,0.008914629928767681,-0.0016051179263740778,0.0091239083558321,-0.003396234242245555
-4.735269546508789,30.717510223388672,-0.014249092899262905,0.07502494007349014,1.3627797365188599,-0.024100041016936302,-0.0032853756565600634,0.009066161699593067,-0.0015539787709712982,0.009258671663701534,-0.003477885387837887
-4.481377601623535,30.72035789489746,-0.015469425357878208,0.07412191480398178,1.3621829748153687,-0.02421381324529648,-0.0033932484220713377,0.009226426482200623,-0.0014983487781137228,0.009401887655258179,-0.0035687098279595375
-4.227611064910889,30.72323226928711,-0.015876278281211853,0.07309629023075104,1.361577033996582,-0.02423608861863613,-0.0034925465006381273,0.009388416074216366,-0.0014360129134729505,0.00954656582325697,-0.0036506960168480873
-3.973464250564575,30.726221084594727,-0.017834603786468506,0.07221478968858719,1.3610823154449463,-0.02439749427139759,-0.003574990900233388,0.009545857086777687,-0.0013677149545401335,0.009686911478638649,-0.003716045059263706
-3.71875262260437,30.729114532470703,-0.022198472172021866,0.07136692106723785,1.3607085943222046,-0.024383187294006348,-0.003648991696536541,0.009693211875855923,-0.0012982169864699244,0.009818356484174728,-0.0037741363048553467
-3.4645612239837646,30.73230743408203,-0.023899732157588005,0.07047993689775467,1.3603084087371826,-0.024171726778149605,-0.0037204313557595015,0.009825874119997025,-0.0012270109727978706,0.009936118498444557,-0.0038306759670376778
-3.2116949558258057,30.735244750976562,-0.01922258920967579,0.0695381611585617,1.3599175214767456,-0.024564746767282486,-0.0037860465236008167,0.009934766218066216,-0.0011538399849087,0.010031120851635933,-0.0038824009243398905
-2.959102153778076,30.73811912536621,-0.013077137060463428,0.06865914911031723,1.359555959701538,-0.025266559794545174,-0.003839129814878106,0.010020050220191479,-0.0010761558078229427,0.010103115811944008,-0.003922194708138704
-2.705005168914795,30.740825653076172,-0.013691604137420654,0.06767153739929199,1.359209418296814,-0.025789078325033188,-0.0038836332969367504,0.010082326829433441,-0.0009936949936673045,0.010152675211429596,-0.0039539821445941925
-2.449946880340576,30.743661880493164,-0.018516041338443756,0.066531702876091,1.3588999509811401,-0.025242052972316742,-0.003930637147277594,0.010131058283150196,-0.0009026416810229421,0.010188763029873371,-0.003988342359662056
-2.1955161094665527,30.746755599975586,-0.020209992304444313,0.0654572993516922,1.3586148023605347,-0.02480206824839115,-0.003981014247983694,0.010162198916077614,-0.0008085207082331181,0.010208269581198692,-0.004027084447443485
-1.9421433210372925,30.74991798400879,-0.016814157366752625,0.06446876376867294,1.3583126068115234,-0.025087198242545128,-0.004033432342112064,0.010174817405641079,-0.0007177850347943604,0.01021098718047142,-0.004069601651281118
-1.6888459920883179,30.75294303894043,-0.01286636758595705,0.06344393640756607,1.3580607175827026,-0.025469360873103142,-0.004073356743901968,0.010172296315431595,-0.0006276274216361344,0.01019989512860775,-0.004100955091416836
-1.4351433515548706,30.755868911743164,-0.010569301433861256,0.06233855336904526,1.35784912109375,-0.025641832500696182,-0.004093847703188658,0.01016154419630766,-0.0005326233222149312,0.010181416757404804,-0.0041137197986245155
-1.1807308197021484,30.758846282958984,-0.011301976628601551,0.061209142208099365,1.3577479124069214,-0.025482339784502983,-0.0041009956039488316,0.010144570842385292,-0.0004350978706497699,0.010157846845686436,-0.0041142720729112625
-0.9260515570640564,30.76190948486328,-0.013025699183344841,0.060242846608161926,1.3576500415802002,-0.025202717632055283,-0.004094296135008335,0.01012452319264412,-0.0003360859409440309,0.010132462717592716,-0.004102235659956932
6.978720188140869,30.861520767211914,0.00014645265764556825,0.0337071567773819,1.368884801864624,-0.02883782610297203,-0.0026954079512506723,0.007281955797225237,0.0019164106342941523,0.007637389935553074,-0.003050842322409153
7.2349324226379395,30.864614486694336,-0.0012221523793414235,0.03296796604990959,1.3696132898330688,-0.029821310192346573,-0.0028074004221707582,0.007124768104404211,0.0019316503312438726,0.007487216964364052,-0.0031698495149612427
-8.528010368347168,30.426042556762695,-0.027096426114439964,0.08498388528823853,1.3700779676437378,-0.02260615862905979,-0.0018193681025877595,0.006876496598124504,-0.0013988070422783494,0.007095968350768089,-0.0020388395059853792
-8.275014877319336,30.428936004638672,-0.027340656146407127,0.08452586084604263,1.3696924448013306,-0.022668523713946342,-0.0019307502079755068,0.0070237042382359505,-0.0015114337438717484,0.007271939422935247,-0.00217898515984416
-8.022578239440918,30.431766510009766,-0.02466449700295925,0.08401542901992798,1.369088053703308,-0.022602597251534462,-0.002047147136181593,0.007173042744398117,-0.0016014714492484927,0.0074432846158742905,-0.00231738924048841
-7.769816875457764,30.43473243713379,-0.0233466774225235,0.08353693038225174,1.368592619895935,-0.022565621882677078,-0.002152893226593733,0.0073252227157354355,-0.0016763987950980663,0.007612991146743298,-0.0024406618904322386
-7.517168045043945,30.437572479248047,-0.02126828208565712,0.08302129805088043,1.3678967952728271,-0.022602256387472153,-0.0022491286508738995,0.007478839252144098,-0.001737127429805696,0.007779732346534729,-0.00255002174526453
-7.264145851135254,30.440227508544922,-0.020771929994225502,0.08243416249752045,1.3671190738677979,-0.0227778572589159,-0.00233896030113101,0.0076296450570225716,-0.0017806636169552803,0.007938170805573463,-0.0026474862825125456
-7.010180473327637,30.44288444519043,-0.02458040788769722,0.08172140270471573,1.3663212060928345,-0.022922851145267487,-0.002425889018923044,0.007778853178024292,-0.001805399777367711,0.008088843896985054,-0.0027358795050531626
-6.755814075469971,30.445478439331055,-0.030065851286053658,0.0809321179986,1.365572214126587,-0.023265980184078217,-0.002517485059797764,0.007925978861749172,-0.0018143885536119342,0.008232221007347107,-0.0028237267397344112
-6.502865791320801,30.448471069335938,-0.028538022190332413,0.08025066554546356,1.364877462387085,-0.023416921496391296,-0.002611331408843398,0.008056278340518475,-0.0018252164591103792,0.00835992768406868,-0.002914980985224247
-6.25089168548584,30.451332092285156,-0.022153083235025406,0.07968014478683472,1.3642312288284302,-0.02329292520880699,-0.0027078166604042053,0.008195783942937851,-0.0018270021537318826,0.008493771776556969,-0.003005804494023323
-5.9990949630737305,30.454269409179688,-0.014729754067957401,0.07904744148254395,1.363551378250122,-0.02323487214744091,-0.0028059922624379396,0.008339263498783112,-0.0018131284741684794,0.008626807481050491,-0.0030935360118746758
-5.746286392211914,30.456993103027344,-0.011919367127120495,0.07844334840774536,1.3628367185592651,-0.023359011858701706,-0.0029060044325888157,0.008482782170176506,-0.00178759905975312,0.008756774477660656,-0.003179996507242322
-5.492882251739502,30.45964813232422,-0.011716256849467754,0.07775535434484482,1.3621747493743896,-0.023552678525447845,-0.0030096443369984627,0.008627292700111866,-0.0017498641973361373,0.008884727954864502,-0.0032670791260898113
-5.239041805267334,30.462430953979492,-0.01335223764181137,0.07706207036972046,1.3615636825561523,-0.023381540551781654,-0.003113509388640523,0.008772410452365875,-0.0017056269571185112,0.00901232473552227,-0.0033534239046275616
-4.985368251800537,30.465290069580078,-0.013971452601253986,0.0761825367808342,1.3610855340957642,-0.023856326937675476,-0.003211804898455739,0.008921691216528416,-0.0016565762925893068,0.009143796749413013,-0.003433910198509693
-4.73162841796875,30.468170166015625,-0.014678813517093658,0.07524789869785309,1.3605819940567017,-0.024678580462932587,-0.003309655701741576,0.009077180176973343,-0.001604318618774414,0.009281594306230545,-0.0035140705294907093
-4.4777326583862305,30.470985412597656,-0.01589486189186573,0.07430952787399292,1.3599282503128052,-0.02524409256875515,-0.003414158010855317,0.009235305711627007,-0.0015470884973183274,0.009421773254871368,-0.0036006253212690353
-4.224109649658203,30.4738826751709,-0.015605573542416096,0.07330753654241562,1.3592534065246582,-0.025242671370506287,-0.003512053983286023,0.00939038023352623,-0.001483318628743291,0.00955871306359768,-0.0036803861148655415
-3.970141649246216,30.476909637451172,-0.016706882044672966,0.07241880893707275,1.3586978912353516,-0.024816662073135376,-0.0035964203998446465,0.009539363905787468,-0.0014136270619928837,0.009689770638942719,-0.0037468275986611843
-3.7155895233154297,30.47981834411621,-0.020306866616010666,0.0715605765581131,1.358279824256897,-0.024505997076630592,-0.0036725392565131187,0.009679329581558704,-0.0013414944987744093,0.009812778793275356,-0.0038059884682297707
-3.461444854736328,30.4829158782959,-0.021772591397166252,0.07069927453994751,1.3578375577926636,-0.024548469111323357,-0.0037458825390785933,0.009806830435991287,-0.0012666932307183743,0.009924205020070076,-0.0038632568903267384
-3.208254098892212,30.485824584960938,-0.018583569675683975,0.0697418823838234,1.3573740720748901,-0.02509969100356102,-0.003815140575170517,0.009914972819387913,-0.0011892749462276697,0.01001722365617752,-0.003917391411960125
-2.955329179763794,30.488672256469727,-0.013955843634903431,0.06880611926317215,1.3569918870925903,-0.025666726753115654,-0.0038727347273379564,0.010004646144807339,-0.0011073150672018528,0.010092446580529213,-0.003960534930229187
-2.7013964653015137,30.491361618041992,-0.01378549262881279,0.06770090758800507,1.356613278388977,-0.025767188519239426,-0.003920916933566332,0.010076798498630524,-0.001019858056679368,0.010150713846087456,-0.003994831815361977
-2.4470136165618896,30.494224548339844,-0.015470481477677822,0.06660161167383194,1.35627019405365,-0.02544880099594593,-0.003970184363424778,0.010138695128262043,-0.0009242151863873005,0.010198978707194328,-0.004030468408018351
-2.1926698684692383,30.497234344482422,-0.016747239977121353,0.06562235951423645,1.3559870719909668,-0.025137845426797867,-0.004022250417619944,0.010187585838139057,-0.0008256070432253182,0.010235394351184368,-0.004070058465003967
-1.9389256238937378,30.5003604888916,-0.015042722225189209,0.0646694153547287,1.3556904792785645,-0.025452977046370506,-0.004074136260896921,0.010221789591014385,-0.0007304198807105422,0.010259012691676617,-0.004111358895897865
-1.685312271118164,30.503389358520508,-0.012524751015007496,0.06359733641147614,1.3555021286010742,-0.025876689702272415,-0.004113746341317892,0.01024340745061636,-0.0006373918149620295,0.010271648876369,-0.0041419873014092445
-1.431291103363037,30.50628662109375,-0.011663150042295456,0.062440939247608185,1.3553656339645386,-0.025985632091760635,-0.004136431962251663,0.01025700755417347,-0.0005410455632954836,0.01027731690555811,-0.004156741313636303
-1.1766982078552246,30.509275436401367,-0.013193512335419655,0.06129273399710655,1.3553030490875244,-0.02579522132873535,-0.004147531930357218,0.010263707488775253,-0.0004424130020197481,0.010277275927364826,-0.004161100834608078
-0.922096848487854,30.51238441467285,-0.01453513465821743,0.06031230464577675,1.355202078819275,-0.02542733959853649,-0.004147142171859741,0.010264864191412926,-0.0003424693422857672,0.010272998362779617,-0.0041552758775651455
-0.668016791343689,30.515573501586914,-0.01328018307685852,0.0593937523663044,1.3551452159881592,-0.025178762152791023,-0.004133040085434914,0.010264669544994831,-0.00024184311041608453,0.01026873104274273,-0.004137101117521524
