"X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange"
4.917082786560059,32.086978912353516,-0.009880277328193188,0.015730535611510277,0.15510901808738708,-0.016468603163957596,-0.0004047000838909298,0.0013224011054262519,0.00024714088067412376,0.0013570699375122786,-0.00043936894508078694
5.172198295593262,32.090553283691406,-0.00835381168872118,0.015604094602167606,0.1552104353904724,-0.015751391649246216,-0.0003880008007399738,0.0013638727832585573,0.00022696312225889415,0.0013927993131801486,-0.0004169273015577346
5.427287578582764,32.09408950805664,-0.0064992825500667095,0.01555376872420311,0.1552763283252716,-0.015532921999692917,-0.0003747275040950626,0.0014094369253143668,0.00020584686717484146,0.0014328784309327602,-0.0003981689806096256
5.682295799255371,32.097618103027344,-0.004083182662725449,0.015609994530677795,0.15536004304885864,-0.01575927436351776,-0.0003716583305504173,0.0014647804200649261,0.00019696890376508236,0.001485668821260333,-0.0003925468190573156
5.937228202819824,32.101165771484375,-0.0011279323371127248,0.01571628451347351,0.15555426478385925,-0.016544798389077187,-0.00037251447793096304,0.0015153128188103437,0.00018106799689121544,0.0015325227286666632,-0.0003897244459949434
6.192326068878174,32.10480499267578,0.0013228050665929914,0.015740200877189636,0.1558484584093094,-0.01771804317831993,-0.00037652673199772835,0.0015568701783195138,0.00015407090540975332,0.001569070853292942,-0.0003887274651788175
6.447658061981201,32.10845184326172,0.002978759817779064,0.015594352968037128,0.15603312849998474,-0.018256787210702896,-0.00038178637623786926,0.0015846295282244682,0.00010902530630119145,0.0015906557673588395,-0.00038781261537224054
6.703128814697266,32.1120719909668,0.004252676386386156,0.015357830561697483,0.15600566565990448,-0.01814962364733219,-0.00038950558518990874,0.001592670101672411,3.814877345575951e-05,0.001593403983861208,-0.00039023952558636665
6.958548069000244,32.11562728881836,0.005963473115116358,0.015133831650018692,0.15576010942459106,-0.017429707571864128,-0.0004060895007569343,0.0015738527290523052,-6.30610084044747e-05,0.0015758591471239924,-0.00040809588972479105
7.213704586029053,32.119041442871094,0.009009851142764091,0.014976736158132553,0.15542201697826385,-0.01627626083791256,-0.00043957887100987136,0.0015124916099011898,-0.00020802197104785591,0.0015344131970778108,-0.0004615004872903228
-8.547416687011719,31.672006607055664,-0.017569709569215775,0.0234446469694376,0.15419523417949677,-0.012392295524477959,-0.0008734104339964688,0.0005986254545859993,2.814101208059583e-05,0.0005991632351651788,-0.0008739482145756483
-8.294763565063477,31.675127029418945,-0.016271211206912994,0.02332712523639202,0.15414460003376007,-0.012736903503537178,-0.0008771084831096232,0.0006670106085948646,-1.4333481885842048e-05,0.0006671436713077128,-0.0008772415458224714
-8.041481018066406,31.678152084350586,-0.017802678048610687,0.023030493408441544,0.15413682162761688,-0.013360543176531792,-0.0008503181161358953,0.000727614329662174,-3.106116855633445e-05,0.0007282254518941045,-0.0008509292965754867
-7.788031578063965,31.68104362487793,-0.019916387274861336,0.02271944284439087,0.15408647060394287,-0.01407693512737751,-0.0008030754397623241,0.0007842628401704133,-3.479820225038566e-05,0.0007850253605283797,-0.0008038379601202905
-7.534925937652588,31.68376350402832,-0.020143982023000717,0.022466575726866722,0.1540217250585556,-0.01458712574094534,-0.0007435015286318958,0.0008404232212342322,-4.316639751777984e-05,0.0008415987831540406,-0.0007446770905517042
