"X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange"
-8.537363052368164,30.924434661865234,-0.015513771213591099,0.08581957221031189,1.6995036602020264,-0.0034980825148522854,-0.0018621186027303338,0.007761815562844276,-0.0015877173282206059,0.008016985841095448,-0.0021172885317355394
-8.284819602966309,30.92737579345703,-0.013635882176458836,0.08531143516302109,1.698886752128601,-0.0039597381837666035,-0.0020080399699509144,0.00805711466819048,-0.0016740222927182913,0.008328232914209366,-0.0022791584488004446
-8.532819747924805,30.675186157226562,-0.020649703219532967,0.08603594452142715,1.6975818872451782,-0.004441318102180958,-0.0018032017396762967,0.007758173625916243,-0.0017531876219436526,0.008069503121078014,-0.0021145313512533903
-8.280133247375488,30.678089141845703,-0.01943434402346611,0.08552833646535873,1.697055697441101,-0.004732805769890547,-0.0019551082514226437,0.008043475449085236,-0.0018374309875071049,0.008370446041226387,-0.0022820790763944387
-8.528010368347168,30.426042556762695,-0.027096426114439964,0.08625070750713348,1.6956743001937866,-0.005377158522605896,-0.0017528720200061798,0.007681936491280794,-0.0018906466430053115,0.008046701550483704,-0.002117637312039733
-8.275014877319336,30.428936004638672,-0.027340656146407127,0.0857337936758995,1.6951838731765747,-0.005530650727450848,-0.001909542945213616,0.00795725453644991,-0.001966469921171665,0.008334733545780182,-0.002287022303789854
-8.022578239440918,30.431766510009766,-0.02466449700295925,0.08527907729148865,1.6942881345748901,-0.005628479178994894,-0.002075238386169076,0.008214293979108334,-0.0020212142262607813,0.008597088977694511,-0.002458032686263323
-7.769816875457764,30.43473243713379,-0.0233466774225235,0.0848507434129715,1.6935827732086182,-0.005802048370242119,-0.0022346896585077047,0.008465108461678028,-0.002063205000013113,0.008849164471030235,-0.0026187454350292683
-7.517168045043945,30.437572479248047,-0.02126828208565712,0.08435385674238205,1.6927216053009033,-0.006019375752657652,-0.0023852118756622076,0.008711286820471287,-0.0020929048769176006,0.00909290462732315,-0.002766829449683428
-7.264145851135254,30.440227508544922,-0.020771929994225502,0.08366704732179642,1.6918079853057861,-0.006433187052607536,-0.002528160810470581,0.008950617164373398,-0.0021087736822664738,0.00932576134800911,-0.0029033045284450054
-7.010180473327637,30.44288444519043,-0.02458040788769722,0.08288899809122086,1.6909055709838867,-0.006499285809695721,-0.0026620258577167988,0.009183159098029137,-0.0021087343338876963,0.009547366760671139,-0.0030262337531894445
-6.755814075469971,30.445478439331055,-0.030065851286053658,0.08215153962373734,1.6900644302368164,-0.006525401957333088,-0.002792854094877839,0.0094094667583704,-0.0020974264480173588,0.00975992251187563,-0.0031433096155524254
-6.502865791320801,30.448471069335938,-0.028538022190332413,0.08141539245843887,1.6892971992492676,-0.0068536484614014626,-0.0029180319979786873,0.009625386446714401,-0.0021001584827899933,0.009967677295207977,-0.0032603228464722633
-6.25089168548584,30.451332092285156,-0.022153083235025406,0.08068123459815979,1.688575267791748,-0.007034420035779476,-0.0030526905320584774,0.00983121246099472,-0.0020891709718853235,0.010161511600017548,-0.003382989438250661
-5.9990949630737305,30.454269409179688,-0.014729754067957401,0.07985875755548477,1.6878387928009033,-0.007411077152937651,-0.0031902824994176626,0.010004330426454544,-0.002053407719358802,0.010316506028175354,-0.003502457868307829
-5.746286392211914,30.456993103027344,-0.011919367127120495,0.07910215854644775,1.6870818138122559,-0.007722082547843456,-0.003315739566460252,0.01016749907284975,-0.0020159438718110323,0.010462460108101368,-0.0036107003688812256
-5.492882251739502,30.45964813232422,-0.011716256849467754,0.0782332792878151,1.6863561868667603,-0.007721949368715286,-0.003426875453442335,0.010329466313123703,-0.001972552854567766,0.010606726631522179,-0.0037041360046714544
-5.239041805267334,30.462430953979492,-0.01335223764181137,0.07737290859222412,1.6857112646102905,-0.007269613444805145,-0.0035392791032791138,0.01049608550965786,-0.0019254316575825214,0.010755432769656181,-0.003798625897616148
-4.985368251800537,30.465290069580078,-0.013971452601253986,0.07644297182559967,1.685202717781067,-0.00697679165750742,-0.0036531502846628428,0.01065985020250082,-0.0018689993303269148,0.010899879969656467,-0.0038931798189878464
-4.73162841796875,30.468170166015625,-0.014678813517093658,0.07553678005933762,1.6845781803131104,-0.007332158274948597,-0.003765795612707734,0.010820074938237667,-0.0018090081866830587,0.011041088029742241,-0.003986808471381664
-4.4777326583862305,30.470985412597656,-0.01589486189186573,0.07459647953510284,1.6837502717971802,-0.00790978129953146,-0.0038743929471820593,0.01096666231751442,-0.0017471585888415575,0.011169571429491043,-0.004077302757650614
-4.224109649658203,30.4738826751709,-0.015605573542416096,0.07347813248634338,1.68295156955719,-0.008379820734262466,-0.003970166202634573,0.011096290312707424,-0.0016731721116229892,0.011279864236712456,-0.004153739660978317
-3.970141649246216,30.476909637451172,-0.016706882044672966,0.07237844914197922,1.6823481321334839,-0.008467759005725384,-0.0040526785887777805,0.0112130306661129,-0.0015777889639139175,0.011374397203326225,-0.004214045591652393
-3.7155895233154297,30.47981834411621,-0.020306866616010666,0.07139874994754791,1.6818596124649048,-0.008343435823917389,-0.004127871710807085,0.011319754645228386,-0.001465887762606144,0.011457628570497036,-0.004265745170414448
-8.523629188537598,30.177133560180664,-0.03146984428167343,0.0864647626876831,1.6937742233276367,-0.006312159821391106,-0.001707887277007103,0.007585808634757996,-0.0020229986403137445,0.008007068186998367,-0.002129147294908762
-8.27030086517334,30.180049896240234,-0.0333036407828331,0.08594480156898499,1.6932315826416016,-0.006355661898851395,-0.0018697454361245036,0.007856480777263641,-0.0020842726808041334,0.008284308947622776,-0.00229757372289896
-8.017741203308105,30.18286895751953,-0.031186256557703018,0.0855114683508873,1.692419409751892,-0.006352653726935387,-0.0020426614210009575,0.008105471730232239,-0.0021288921125233173,0.008533980697393417,-0.0024711699225008488
-7.76541805267334,30.185653686523438,-0.02771807461977005,0.08504588156938553,1.6914950609207153,-0.006520815193653107,-0.0022074533626437187,0.008346655406057835,-0.0021630004048347473,0.008772747591137886,-0.002633545082062483
-7.513031959533691,30.18841552734375,-0.024344608187675476,0.08448947221040726,1.6905192136764526,-0.006684401072561741,-0.002361774444580078,0.008583452552556992,-0.002187152625992894,0.009004320949316025,-0.0027826433070003986
-7.2604522705078125,30.19105339050293,-0.021695252507925034,0.0838073119521141,1.6894910335540771,-0.007068186532706022,-0.00250779977068305,0.008815793320536613,-0.0021997501607984304,0.009228109382092953,-0.0029201155994087458
-7.007008075714111,30.193771362304688,-0.02298063412308693,0.08310752362012863,1.688549280166626,-0.007155441213399172,-0.002644812921062112,0.00904485210776329,-0.002198518253862858,0.009444661438465118,-0.003044621553272009
-6.753005504608154,30.19637680053711,-0.02670959196984768,0.08243266493082047,1.6877007484436035,-0.00699709914624691,-0.0027796823997050524,0.009272164665162563,-0.002186219207942486,0.009656491689383984,-0.003164009191095829
-6.499842643737793,30.199316024780273,-0.026188340038061142,0.08166848868131638,1.6868839263916016,-0.007135880645364523,-0.0029122622217983007,0.009493649005889893,-0.00218222732655704,0.009866313077509403,-0.003284926526248455
-6.247454643249512,30.20223617553711,-0.02175936847925186,0.0809362381696701,1.6861011981964111,-0.007523773703724146,-0.0030523878522217274,0.009708515368402004,-0.0021659955382347107,0.010066142305731773,-0.00341001502238214
-5.9952263832092285,30.205158233642578,-0.016366561874747276,0.08017688244581223,1.6853220462799072,-0.008252657949924469,-0.0031914450228214264,0.009903410449624062,-0.002133322646841407,0.010242192074656487,-0.003530226182192564
-5.742584705352783,30.207902908325195,-0.012736613862216473,0.0793917179107666,1.6845413446426392,-0.008579946123063564,-0.003320192452520132,0.010090374387800694,-0.0020977563690394163,0.010410858318209648,-0.003640676150098443
-5.489313125610352,30.210491180419922,-0.011882216669619083,0.07851791381835938,1.6837960481643677,-0.008391735143959522,-0.0034409211948513985,0.010274569503962994,-0.002055032178759575,0.010575862601399422,-0.0037422142922878265
-5.235538482666016,30.21314239501953,-0.013185666874051094,0.07765606045722961,1.6831212043762207,-0.007778046652674675,-0.0035641335416585207,0.010460328310728073,-0.002006977330893278,0.010741885751485825,-0.003845690283924341
-4.981602191925049,30.215927124023438,-0.015022410079836845,0.07677534222602844,1.6825830936431885,-0.007441825233399868,-0.0036853451747447252,0.010641396045684814,-0.001949684345163405,0.01090198289602995,-0.003945931792259216
