"X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","e1 [1] - Lagrange","e2 [1] - Lagrange"
4.917082786560059,32.086978912353516,-0.009880277328193188,0.0024300776422023773,-0.0003199141356162727,-8.045035792747512e-05,4.7174493374768645e-05,0.00037241485551930964,1.7926546206581406e-05,0.0003733999328687787,4.6189394197426736e-05
5.172198295593262,32.090553283691406,-0.00835381168872118,0.0023917900398373604,-0.0002744835801422596,0.00032206904143095016,6.783440039725974e-05,0.00038335315184667706,9.82032906904351e-06,0.0003836585092358291,6.752903573215008e-05
5.427287578582764,32.09408950805664,-0.0064992825500667095,0.0023947698064148426,-0.00021088548237457871,0.00037388390046544373,8.375627658097073e-05,0.0003974436840508133,7.3960945883300155e-06,0.0003976179868914187,8.35819955682382e-05
5.682295799255371,32.097618103027344,-0.004083182662725449,0.0024708183482289314,-0.00013201977708376944,0.00016384462651330978,9.819139813771471e-05,0.00041832102579064667,1.4275401554186828e-05,0.0004189563333056867,9.755609789863229e-05
5.937228202819824,32.101165771484375,-0.0011279323371127248,0.002616172656416893,-5.9152207541046664e-05,-0.0002626737696118653,0.00010853140702238306,0.00043694223859347403,2.5649160306784324e-05,0.00043893337715417147,0.00010654026118572801
6.192326068878174,32.10480499267578,0.0013228050665929914,0.002767186611890793,-3.236847260268405e-05,-0.0008297744207084179,0.00011577473924262449,0.0004496390465646982,3.9610131352674216e-05,0.00045427409349940717,0.00011113969958387315
6.447658061981201,32.10845184326172,0.002978759817779064,0.0028237183578312397,-6.591647252207622e-05,-0.0010559424990788102,0.0001203031133627519,0.0004530410806182772,5.311987843015231e-05,0.0004613156197592616,0.00011202855966985226
6.703128814697266,32.1120719909668,0.004252676386386156,0.0027921132277697325,-0.00012757822696585208,-0.0009981471812352538,0.00012040624278597534,0.00044418874313123524,6.487612699856982e-05,0.00045670417603105307,0.00010789082443807274
6.958548069000244,32.11562728881836,0.005963473115116358,0.002728081541135907,-0.00018719614308793098,-0.000703697616700083,0.00011310905392747372,0.0004185533325653523,7.123018440324813e-05,0.0004343476321082562,9.73147398326546e-05
7.213704586029053,32.119041442871094,0.009009851142764091,0.002695702947676182,-0.00025165360420942307,-0.00016531885194126517,9.123073687078431e-05,0.00036438897950574756,6.344214489217848e-05,0.0003784045693464577,7.721515430603176e-05
-8.547416687011719,31.672006607055664,-0.017569709569215775,0.0025784317404031754,5.4005751735530794e-05,0.00038579569081775844,-0.00017725017096381634,0.0002503911091480404,-0.00014385953545570374,0.00029428122797980905,-0.00022114027524366975
-8.294763565063477,31.675127029418945,-0.016271211206912994,0.0025481274351477623,4.449759580893442e-05,0.0009540513274259865,-0.0001250148779945448,0.00024148091324605048,-0.0001450756099075079,0.00029195661772973835,-0.0001754905970301479
-8.041481018066406,31.678152084350586,-0.017802678048610687,0.0025022055488079786,4.0637460188008845e-05,0.0014416256453841925,-8.624033944215626e-05,0.00022024639474693686,-0.00014636936248280108,0.00027891696663573384,-0.00014491091133095324
-7.788031578063965,31.68104362487793,-0.019916387274861336,0.0024791904725134373,3.518037192407064e-05,0.0014940655091777444,-6.128928362159058e-05,0.00019663955026771873,-0.000146168633364141,0.00026260357117280364,-0.00012725328269880265
-7.534925937652588,31.68376350402832,-0.020143982023000717,0.0025076507590711117,-2.9502198231057264e-06,0.0012387159513309598,-4.475550304050557e-05,0.00017850652511697263,-0.00014910424943082035,0.00025313757942058146,-0.00011938656098209321
-7.282278060913086,31.68634796142578,-0.01795150153338909,0.0025834173429757357,-0.00011011876631528139,0.0010132272727787495,-2.856717946997378e-05,0.0001681430294411257,-0.0001559142692713067,0.00025413266848772764,-0.00011455681669758633
