0,0.10475,115
0,0.055523,165
0,0.0632,165
0,0.043799,115
1,0.46106,399
0,0.18032,145
0,0.1116,65
0,0.086648,185
0,0.035817,165
0,0.065777,145
2,1.7404,105
0,0.12917,105
0,0.017261,145
0,0.035803,185
0,0.27779,95
0,0.067171,115
0,0.022972,165
0,0.020093,125
0,0.22093,165
0,0.097824,135
0,0.11819,155
0,0.051849,75
0,0.11975,315
0,0.0799,125
0,0.022065,85
0,0.10322,145
0,0.091637,165
0,0.18766,165
0,0.040451,125
0,0.15867,175
2,1.639,105
0,0.025671,205
0,0.0021842,155
1,0.7205,399
2,1.8411,95
0,0.074954,105
1,0.28471,75
0,0.025201,165
0,0.067535,185
0,0.13741,135
0,0.033686,145
1,0.16927,205
0,0.24069,145
0,0.031381,145
0,0.14937,95
0,0.071854,265
0,0.07323,215
0,0.04799,165
0,0.067002,95
1,0.24969,165
0,0.021434,135
0,0.13713,65
0,0.048093,145
0,0.044828,115
0,0.11796,165
0,0.049188,145
0,0.014639,105
0,0.087432,135
0,0.048671,135
0,0.10385,95
0,0.072451,175
0,0.062003,165
0,0.072796,135
0,0.058529,115
0,0.1462,195
0,0.088671,135
0,0.028065,125
0,0.024148,115
0,0.16187,105
0,0.053416,175
0,0.020709,185
0,0.071672,145
0,0.052906,175
0,0.13137,165
0,0.087835,165
0,0.17307,115
0,0.061544,105
0,0.04924,145
0,0.099882,75
0,0.060228,215
0,0.013658,155
0,0.032512,125
0,0.15665,105
1,0.073439,245
0,0.24013,125
0,0.036278,95
0,0.18163,115
0,0.037986,45
0,0.089451,105
2,1.886,135
0,0.050049,145
1,0.19093,195
0,0.054473,145
0,0.067477,125
0,0.058494,105
0,0.010874,175
0,0.04031,165
0,0.028815,145
0,0.057348,175
0,0.038379,145
