1,0.056068,105
1,0.058221,65
1,0.066792,145
1,0.042492,125
2,0.057707,205
1,0.028455,135
1,0.054648,145
0,0.0096304,135
0,0.019345,75
1,0.046086,135
1,0.030109,145
2,0.10744,105
1,0.039299,135
1,0.19968,225
1,0.036409,65
0,0.030228,95
1,0.035851,165
0,0.013392,85
0,0.042206,95
1,0.05456,115
1,0.051399,115
0,0.023479,135
0,0.027981,55
1,0.044352,115
1,0.17676,155
1,0.066538,125
1,0.055973,125
2,0.15955,155
1,0.053793,95
2,0.099201,115
1,0.052053,115
0,0.013017,95
1,0.061164,115
1,0.057394,135
0,0.021589,65
0,0.010499,65
1,0.067482,95
1,0.040567,165
1,0.050635,55
1,0.053785,125
0,0.012296,135
1,0.063851,125
2,0.15554,185
0,0.023418,85
0,0.0042758,85
1,0.015367,165
1,0.056234,125
1,0.16847,175
0,0.026971,95
1,0.08207,115
1,0.058906,115
1,0.039941,135
1,0.049731,65
0,0.016161,65
1,0.051924,135
0,0.0206,115
1,0.054815,145
0,0.008871,75
1,0.14948,175
1,0.076392,125
0,0.021887,115
0,0.013294,85
0,0.018035,45
0,0.011717,95
1,0.083308,85
1,0.060803,155
1,0.046577,135
1,0.049012,105
1,0.062938,125
1,0.047867,235
1,0.067009,135
0,0.023174,115
1,0.080083,135
1,0.10526,115
1,0.048715,125
1,0.040835,115
0,0.018685,45
2,0.01528,145
2,0.034612,155
1,0.034667,125
0,0.013699,115
0,0.01351,85
2,0.10337,155
0,0.022146,65
1,0.11276,115
1,0.013108,115
1,0.19393,155
1,0.059295,125
0,0.031236,55
0,0.01865,115
0,0.022936,115
1,0.1867,155
0,0.030877,85
0,0.026097,95
0,0.02515,65
1,0.046931,145
1,0.038203,195
1,0.051341,95
0,0.019634,115
2,0.060279,125
