1,0.042365,105
1,0.066873,135
0,0.011184,85
1,0.033186,85
2,0.057984,165
1,0.033301,115
1,0.024107,85
1,0.029961,105
0,0.023357,95
1,0.041442,125
2,0.03776,135
1,0.06863,135
1,0.030379,145
1,0.036312,115
1,0.049644,35
0,0.033439,115
2,0.081723,135
1,0.026017,125
0,0.043508,75
0,0.021877,35
2,0.17684,185
1,0.052506,115
0,0.029893,45
1,0.052406,125
1,0.032389,135
1,0.058168,125
1,0.042782,105
1,0.063868,115
0,0.03623,85
3,0.11128,145
0,0.036455,85
0,0.070405,35
1,0.016856,145
0,0.038761,25
0,0.02159,85
0,0.0080334,75
1,0.022283,75
1,0.034956,85
1,0.045139,65
0,0.018988,45
1,0.018459,135
1,0.025963,145
1,0.072732,125
1,0.061148,35
1,0.019172,135
1,0.033514,95
1,0.045041,85
1,0.026937,125
0,0.023452,115
1,0.028524,75
1,0.036769,75
1,0.03611,125
0,0.010959,35
1,0.018266,45
1,0.036302,85
1,0.051273,115
1,0.030168,55
1,0.025416,135
1,0.019284,165
2,0.044812,105
0,0.023822,115
0,0.015756,105
1,0.014964,125
1,0.05602,125
1,0.042183,85
0,0.066442,35
1,0.037463,135
0,0.023046,75
1,0.049582,45
1,0.031305,135
1,0.044641,105
1,0.056245,115
1,0.037519,155
1,0.051799,105
1,0.041734,115
1,0.026328,135
0,0.022069,75
2,0.049299,165
2,0.023422,105
1,0.029038,115
1,0.026476,135
1,0.017254,105
1,0.046815,115
1,0.020459,165
1,0.019426,115
0,0.047441,45
1,0.031801,115
1,0.040319,125
1,0.046125,105
1,0.035608,105
1,0.022962,105
1,0.18169,155
1,0.047489,115
0,0.02661,95
0,0.022021,85
1,0.042268,115
1,0.029988,135
1,0.038012,125
0,0.032701,45
1,0.04153,125
